duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Horror,Mystery,Romance,Sci-Fi,Thriller,facenumber_in_poster,language,country,content_rating,budget,actor_2_facebook_likes,aspect_ratio,imdb_score
103,0,651,2000,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,R,1200000,878,1.85,good
100,422,422,816,f,f,t,t,f,f,f,f,t,f,f,f,0,English,USA,R,1200000,577,1.85,good
104,301,71,18000,f,f,f,f,f,t,f,f,f,f,t,t,0,English,USA,PG-13,80000000,4000,2.35,average
114,300,73,307,f,f,t,f,f,t,f,f,f,t,f,f,0,Hindi,India,R,7000000,209,1.85,good
111,50,612,2000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,1200000,710,1.85,good
99,13000,232,282,f,f,t,f,f,f,f,f,t,t,f,f,0,English,USA,Approved,1200000,255,1.5,good
110,118,1000,13000,f,f,f,t,f,t,f,f,t,f,f,t,3,English,Germany,R,27000000,11000,2.35,good
85,91,849,1000,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,1200000,1000,1.85,average
113,29,449,890,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,PG-13,1200000,848,2.35,average
99,16000,455,16000,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,1200000,12000,2.35,good
83,9,51,94,f,f,f,f,f,t,t,f,f,f,f,f,1,English,USA,Approved,41117876,62,1.37,average
142,0,24,16000,f,f,f,f,f,f,f,f,f,f,f,f,3,Other,Italy,Approved,1200000,34,2.35,good
112,9,4,61,f,f,t,f,f,t,f,f,f,f,f,f,1,Other,International,R,4000000,9,2.35,good
108,14,274,1000,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,1200000,330,1.85,average
88,0,3,268,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,1200000,44,1.78,average
97,4,673,6774,f,f,f,f,t,f,f,f,f,f,f,f,0,English,Canada,Unrated,1200000,1730,1.33,good
88,4,95,690,f,t,t,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,41117876,316,1.85,average
76,0,227,387,f,f,t,f,f,f,f,f,f,f,f,f,6,English,USA,R,41117876,295,1.85,average
100,345,94,843,t,t,f,f,f,f,f,f,f,t,f,f,3,English,USA,Approved,1200000,490,1.37,good
99,0,5,721,f,f,f,f,f,f,f,f,f,f,f,t,2,English,Canada,R,1200000,134,1.33,average
84,0,63,380,t,f,f,f,f,f,f,t,t,f,f,t,0,English,Canada,R,1200000,91,1.33,average
91,38,117,584,f,t,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG,2600000,399,1.85,average
97,282,148,586,t,f,t,f,f,f,f,f,f,f,f,f,1,English,USA,R,1200000,434,1.85,average
84,2,475,10000,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,1200000,500,1.33,average
94,6,804,16000,f,f,t,f,f,f,f,f,f,f,f,f,3,English,USA,R,3000000,1000,1.85,good
92,155,147,448,t,f,f,f,f,t,f,t,f,f,f,t,0,English,USA,R,1100000,426,1.85,average
116,12,25,412,f,f,f,f,f,t,f,f,f,f,f,f,2,Other,International,PG,10000000,48,1.85,good
110,22,48,434,f,f,f,f,f,f,f,f,f,f,t,t,1,English,Canada,R,1100000,95,2.35,average
102,338,60,1000,t,f,f,t,f,f,f,f,f,f,f,t,0,Other,International,R,1100000,342,1.85,good
89,252,252,1000,t,f,f,f,f,f,f,t,f,f,t,f,1,English,USA,R,1100000,745,1.85,bad
76,0,0,12,f,f,f,f,f,f,f,t,f,f,f,f,0,English,Italy,R,1100000,0,2.35,bad
82,345,269,2000,f,f,f,f,f,t,f,f,f,t,f,f,4,English,USA,PG,950000,607,1.37,good
89,0,5,12,f,f,f,f,f,t,f,t,t,f,f,t,0,English,Australia,R,1400000,5,1.85,average
89,136,42,844,f,f,f,f,f,t,f,f,f,f,t,f,1,English,USA,GP,1000000,184,1.85,good
145,80,794,13000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG,960000,1000,1.33,good
91,2,9,321,f,f,f,f,f,t,f,f,f,f,f,f,1,English,International,Unrated,1100000,287,2.35,average
89,0,606,2000,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,1000000,826,2.35,good
121,62,69,883,f,t,t,f,f,f,f,f,f,f,f,f,1,English,UK,Unrated,1000000,269,1.37,good
83,6,142,707,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,R,1000000,305,1.85,average
110,17000,595,22000,f,f,f,t,f,t,f,f,f,f,f,f,1,English,USA,R,1300000,745,1.85,good
91,287,725,1000,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,1000000,823,1.85,average
110,92,177,650,t,t,f,f,f,f,f,f,f,f,f,t,4,English,UK,Approved,1100000,275,1.37,good
86,18,300,1000,f,f,f,f,f,f,f,t,t,f,t,t,0,English,USA,R,1000000,466,1.85,average
86,385,100,266,f,f,f,f,f,f,f,t,f,f,f,f,0,English,UK,R,1000000,209,1.85,good
120,18,295,634,f,f,f,f,f,t,f,f,f,f,f,f,11,English,USA,PG,5000000,420,2.35,average
90,65,683,1000,f,f,f,f,f,t,f,t,t,f,f,t,0,English,USA,PG-13,1000000,989,2.35,average
99,2,3,43,t,t,f,f,f,t,f,f,f,f,t,t,0,Japanese,Japan,PG,1000000000,3,2.35,average
112,310,616,33000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,3500000,2000,1.66,good
103,2,226,2000,f,t,t,f,f,t,f,f,f,f,f,f,2,English,USA,R,1000000,508,1.85,good
83,19,128,403,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,1000000,169,1.85,average
109,199,44,503,f,f,t,f,f,t,f,f,f,f,f,f,8,English,USA,X,900000,46,2.35,average
96,49,673,861,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,PG,41117876,68,1.85,good
109,23,88,183,t,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,Approved,1000000,102,1.37,good
122,17000,184,543,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,PG-13,41117876,426,1.85,good
100,0,389,640,f,t,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,6000000,550,2.35,average
95,20,365,422,f,f,t,f,f,t,f,f,f,t,f,f,3,English,USA,R,1000000,374,1.85,good
94,11,2,37,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,PG,41117876,3,1.78,good
107,10,245,544,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,41117876,264,1.33,good
104,122,458,22000,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,R,1000000,472,1.85,good
96,655,973,24000,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,7500000,3000,1.85,good
93,7,180,3000,f,f,t,f,f,t,f,f,f,f,f,f,2,English,USA,R,41117876,439,2.35,good
102,46,287,321,f,f,f,f,f,t,f,f,t,f,f,t,0,English,USA,R,41117876,300,2.35,good
84,9,313,612,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,41117876,457,2.35,good
97,33,229,496,f,f,f,t,f,t,f,f,f,f,f,f,1,English,USA,R,1000000,238,1.85,good
91,9,13,130,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,PG-13,1000000,19,1.78,good
84,56,13,21000,f,f,t,f,f,t,f,f,f,f,f,f,3,English,USA,R,1000000,104,1.85,average
86,132,584,778,f,f,t,f,f,t,f,f,f,t,f,f,2,English,UK,R,1000000,695,1.85,good
91,11,121,1000,f,f,t,f,f,t,f,f,f,f,f,f,3,English,UK,R,3500000,891,1.85,good
92,2,5,783,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,PG,1000000,659,1.75,good
94,112,428,1000,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,R,1000000,826,2.35,good
92,152,124,1000,f,f,t,f,f,f,f,f,t,f,f,f,2,English,USA,R,1000000,282,1.85,good
103,11,543,2000,f,t,t,f,f,f,t,t,f,f,f,f,4,English,USA,PG,58000000,1000,2.35,average
100,12,6,245,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,1000000,38,1.85,good
119,13,25,957,f,f,f,t,f,t,f,f,t,f,f,f,0,English,USA,PG-13,1000000,81,1.85,good
92,0,842,1000,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,11000000,898,2.35,good
92,406,194,406,f,f,t,f,f,f,f,f,f,f,t,f,0,English,USA,NC-17,1000000,203,1.85,average
108,234,463,11000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,2500000,552,2.35,good
97,4,301,611,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,1000000,394,1.85,good
88,22,275,638,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,1000000,400,1.85,good
100,0,268,844,f,f,t,f,f,f,f,f,f,t,f,f,1,English,USA,R,1000000,625,1.33,average
100,71,145,11000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,41117876,733,1.85,average
88,21,772,1000,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,R,1000000,835,1.78,good
106,135,11,7000,f,f,f,f,f,t,f,f,f,t,t,f,0,English,USA,R,41117876,71,2.39,good
79,2,551,855,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,1000000,577,1.85,average
135,0,310,873,f,f,f,f,f,t,f,f,f,f,f,t,1,English,USA,PG-13,65000000,559,2.35,good
96,50,0,3,f,f,f,t,t,f,f,f,f,f,f,f,1,Other,UK,Unrated,1000000,3,1.85,good
53,141,23,141,f,f,f,t,t,f,f,f,f,f,f,f,0,English,USA,R,1000000,125,1.85,good
97,10,5,102,f,f,f,f,t,f,f,f,f,f,f,f,0,English,UK,PG-13,1000000,7,1.85,good
120,0,0,12,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,Unrated,41117876,3,1.33,good
90,165,679,978,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,41117876,922,1.33,average
91,9,9,53,f,t,f,f,t,t,f,f,f,f,f,f,1,English,International,PG,1000000,24,1.85,good
93,0,0,20,f,f,f,f,t,f,f,f,f,f,f,f,0,English,International,G,1000000,8,1.33,good
112,74,891,260000,t,f,f,f,f,t,f,f,f,f,f,f,3,English,USA,PG-13,1000000,984,1.85,average
95,243,725,969,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,900000,962,1.85,average
93,11,271,443,f,f,t,t,f,f,f,f,f,f,f,t,1,English,USA,R,500000,298,1.85,good
88,29,117,499,f,f,t,t,f,f,f,f,f,f,f,f,0,English,USA,R,1000000,230,1.85,average
105,5,73,590,f,f,f,t,f,t,f,f,f,t,f,f,2,English,USA,R,1000000,231,1.33,average
98,8,14,96,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,41117876,71,1.85,good
82,82,490,2000,t,f,t,f,f,f,f,f,f,f,t,f,0,English,USA,R,1000000,571,1.85,average
78,0,61,262,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,Unrated,1000000,163,1.85,average
97,4,150,446,f,f,f,f,f,t,f,f,f,f,t,f,1,English,USA,R,1000000,171,2.39,average
81,0,394,975,f,f,t,f,f,t,f,f,f,f,t,f,0,English,USA,R,1000000,645,1.85,good
90,18,422,491,f,f,t,f,f,t,f,f,f,f,f,f,3,English,USA,R,41117876,490,1.33,average
97,0,94,639,t,t,t,f,f,f,f,f,f,f,t,f,2,English,USA,R,1000000,361,1.78,bad
88,53,176,563,t,f,f,f,f,t,f,f,f,f,f,f,2,English,Germany,R,1000000,288,1.85,average
96,436,4,474,f,f,t,f,f,t,f,f,f,f,f,f,3,English,USA,R,1500000,436,1.85,average
105,50,8,327,f,f,f,t,f,t,f,f,f,t,f,f,0,Spanish,International,Unrated,1000000,9,1.85,good
76,57,228,442,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,Unrated,1000000,403,1.85,good
99,0,131,363,f,f,f,t,f,t,f,f,f,f,f,t,2,English,USA,R,1000000,275,1.33,average
90,15,106,984,f,f,t,f,f,f,f,f,f,f,f,f,4,English,USA,R,1000000,157,16,bad
87,3,149,767,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,PG,1000000,282,1.33,average
93,923,904,34000,f,f,f,f,f,t,f,f,f,f,f,f,3,English,USA,R,41117876,17000,1.85,average
90,0,171,1000,f,f,f,f,f,t,f,f,f,f,f,f,5,English,USA,R,1000000,618,1.33,average
89,23,23,199,f,f,t,f,f,f,f,t,f,f,t,f,0,English,USA,R,500000,37,1.85,average
83,142,317,458,f,f,f,f,f,f,f,t,f,f,f,f,1,English,USA,PG-13,1000000,383,1.78,bad
96,0,0,90,f,f,f,f,f,t,f,f,f,t,f,f,0,Spanish,Spain,Unrated,43540384,0,2.35,good
138,105,110,592,f,f,t,f,f,f,f,f,f,f,f,f,6,English,USA,PG-13,1000000,207,1.33,average
84,142,402,10000,f,f,f,f,f,f,f,f,f,f,f,f,3,English,USA,PG-13,1000000,854,1.78,average
83,224,37,224,f,f,f,f,f,f,f,t,f,f,f,t,1,English,USA,R,41117876,59,1.85,average
96,0,177,335,f,f,f,f,f,f,f,t,t,f,f,f,2,English,UK,Unrated,1000000,334,2.35,average
95,53,253,677,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,1000000,366,2.35,average
93,3,115,214,t,f,t,f,f,f,f,t,f,f,f,f,2,English,USA,Unrated,1000000,211,2.35,average
111,0,426,657,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG,1000000,608,1.33,average
101,0,888,3000,f,f,f,t,f,t,f,f,t,f,f,t,0,English,UK,R,20000000,1000,2.35,good
103,17,113,754,f,f,f,f,f,t,f,f,f,t,t,f,0,English,USA,PG,41117876,605,2.35,good
87,0,302,696,f,f,f,f,f,f,f,t,f,f,f,t,1,English,Germany,R,950000,371,1.33,average
100,12,354,529,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,Unrated,950000,413,1.33,average
108,603,279,10000,f,f,f,t,f,t,f,f,f,t,f,f,2,English,USA,Unrated,910000,416,1.85,good
100,28,501,945,f,f,t,f,f,f,f,f,f,f,f,f,8,English,USA,R,930000,756,2.35,average
113,163,27,131,f,f,f,f,f,t,f,f,f,f,f,f,0,Other,International,Unrated,590000,60,1.85,good
104,171,0,109,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,950000,8,2.35,good
91,91,659,982,f,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,900000,796,2.35,average
107,32,127,144,f,f,f,f,f,t,f,f,f,f,f,f,1,Other,France,R,30623884,127,2.35,average
85,0,88,282,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,900000,270,1.85,good
101,6,727,975,f,f,t,f,f,f,f,f,f,f,f,t,2,English,USA,R,900000,947,2.35,average
70,11,8,16,f,f,f,f,f,t,t,f,f,f,f,f,0,English,USA,Approved,41117876,12,1.33,good
88,0,102,465,f,f,t,f,f,f,f,f,f,t,f,f,1,English,USA,R,850000,140,1.33,good
112,29,874,12000,t,f,f,f,f,t,f,f,f,f,f,t,1,English,USA,PG-13,15000000,1000,2.35,average
107,6,522,23000,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,R,850000,813,1.85,good
90,66,734,904,f,f,f,f,f,t,f,f,f,f,f,f,4,English,USA,R,1000000,782,1.33,good
88,15,567,938,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,850000,904,2.35,average
92,43,172,904,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,R,41117876,517,2.35,good
95,14,221,284,f,f,f,f,f,t,f,f,f,f,t,f,1,English,USA,PG,825000,234,1.85,average
85,46,141,418,f,f,f,t,f,t,f,f,f,f,f,t,0,English,UK,R,500000,146,2.35,good
123,0,620,786,f,f,f,f,f,t,f,f,t,f,f,f,2,Other,International,PG-13,500000,712,1.85,good
88,377,236,529,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,800000,502,1.85,good
114,9,86,159,f,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,R,800000,143,1.85,good
88,6,68,302,f,f,f,f,f,t,f,f,f,t,f,f,1,English,France,R,800000,270,1.85,good
110,21,3,426,f,f,f,t,f,t,f,f,f,t,f,f,1,Other,Germany,Unrated,34264482,20,1.33,good
83,0,0,24,f,f,f,f,f,t,f,f,f,f,f,f,0,Spanish,International,Unrated,800000,5,1.33,good
104,37,501,574,f,f,f,f,f,t,f,f,f,f,f,t,0,English,France,R,800000,573,1.85,average
94,3,181,262,f,f,f,t,f,t,f,f,f,t,f,f,1,English,USA,R,800000,262,1.33,good
87,0,258,1000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,41117876,749,1.33,average
93,247,152,247,f,f,t,f,f,f,f,f,f,f,f,f,4,English,USA,Unrated,600000,217,1.33,average
91,75,13,35,f,f,t,f,f,f,f,t,f,f,f,f,0,Other,International,Unrated,800000,16,1.85,average
90,38,69,214,t,t,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,780000,115,1.33,good
112,0,425,11000,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,PG,777000,2000,2.35,good
86,8,357,2000,t,t,t,f,f,f,f,f,f,f,t,f,0,English,USA,R,750000,424,1.85,good
86,365,522,934,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,R,750000,830,2.35,good
89,15,95,312,f,f,t,f,t,f,f,f,f,f,f,f,1,English,USA,R,41117876,135,1.85,good
95,214,246,513,f,f,f,t,f,f,f,t,f,f,f,t,0,English,UK,Unrated,500000,257,2.35,average
101,243,74,969,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,750000,128,2.35,average
89,687,389,10000,f,f,f,f,f,t,f,t,t,f,f,t,1,English,USA,PG-13,16000000,787,2.35,average
106,973,48,319,f,f,f,f,f,t,f,f,f,f,f,f,1,Other,Italy,R,750000,90,1.66,good
88,168,21,108,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,750000,72,1.78,average
99,4,201,1000,f,f,f,t,f,t,f,t,f,f,f,t,0,English,UK,R,900000,233,1.85,average
90,129,280,935,f,f,f,f,f,f,f,t,f,f,f,f,1,English,USA,R,750000,611,2.35,average
95,3,118,717,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,750000,134,1.85,bad
85,160,433,998,f,f,f,f,f,f,f,f,f,f,f,t,0,English,USA,PG,750000,575,1.37,good
170,23,2,7,f,f,f,f,t,t,f,f,f,f,f,f,0,English,USA,PG-13,700000,6,1.33,good
86,30,14,262,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,PG-13,41117876,23,1.33,good
97,52,36,80,f,f,f,t,f,t,f,f,f,f,f,f,1,English,USA,NC-17,700000,67,1.85,good
104,0,195,601,f,f,f,f,f,t,f,f,t,f,f,t,1,English,USA,PG-13,1000000,524,2.35,average
88,0,311,618,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,41117876,592,1.33,average
201,0,84,6000,t,t,f,f,f,t,f,f,f,t,f,f,0,English,International,PG-13,207000000,918,2.35,good
108,174,324,730,f,f,f,f,f,f,f,t,f,f,f,f,0,English,Australia,R,30000000,716,1.85,average
106,31,71,33000,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,R,700000,519,1.85,good
107,0,236,752,f,f,f,f,f,t,f,f,f,f,f,f,4,English,USA,PG-13,700000,282,1.33,average
84,21,48,465,f,f,t,f,f,f,f,f,f,f,f,f,2,English,USA,R,650000,170,1.33,average
90,13,432,977,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,Unrated,41117876,511,1.85,average
90,4,258,523,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,PG-13,650000,385,2.35,average
81,10,23,610,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,Approved,609000,172,1.37,good
81,19,39,170,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,60000,170,1.33,average
215,14,136,262,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,R,600000,227,2.2,good
83,644,11,119,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,650000,29,1.85,average
106,16,254,602,t,f,f,t,f,t,f,f,f,f,f,f,1,English,USA,PG-13,600000,266,1.85,average
103,0,20,23,f,f,f,f,f,f,f,f,t,f,f,t,4,English,USA,PG-13,600000,20,1.78,average
90,4,218,919,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,600000,711,1.85,average
88,12,359,601,f,f,f,t,f,t,f,f,f,f,f,f,0,English,USA,Unrated,41117876,371,1.33,average
90,0,271,595,t,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,PG-13,600000,412,1.33,good
87,44,704,785,f,f,t,f,f,f,f,f,f,f,f,f,1,English,UK,Approved,560000,725,1.75,good
88,11,221,2000,f,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,R,550000,433,1.33,average
122,589,150,848,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG,500000,153,1.85,average
86,24,142,407,f,t,f,f,f,f,t,f,f,t,f,f,0,English,USA,G,500000,189,1.85,average
79,9,7,48,f,t,f,f,f,t,f,t,f,f,f,t,1,English,USA,R,500000,10,1.85,average
87,490,201,833,f,f,t,f,f,f,f,f,f,f,f,f,6,English,USA,R,41117876,523,1.33,average
97,8,22,423,f,f,f,f,f,f,f,t,f,f,t,f,0,English,USA,PG,500000,23,1.85,average
105,2,0,0,f,f,f,f,t,f,t,f,f,f,f,f,2,English,USA,PG,41117876,0,1.85,good
89,310,587,22000,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,500000,833,1.85,good
120,3,234,984,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,1000000,801,2.35,good
94,3,2,196,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,PG,41117876,184,1.66,good
108,6,43,54,f,f,f,f,t,f,f,f,f,f,f,f,3,English,USA,R,500000,44,1.85,good
102,0,15,69,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,PG,500000,24,1.33,average
83,6,0,30,f,f,f,f,f,t,f,f,f,f,f,f,1,Other,International,PG-13,46000,0,1.85,good
93,0,59,399,f,f,f,f,t,f,f,f,f,f,f,f,1,English,USA,Unrated,500000,169,16,good
86,7,17,328,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,500000,27,1.85,average
101,0,17,69,f,f,t,t,f,f,t,f,f,f,f,f,0,English,USA,PG,500000,34,1.33,average
111,35,482,980,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,500000,505,1.85,good
90,9,595,710,f,f,f,t,f,t,f,f,f,f,f,f,0,English,USA,R,500000,634,1.85,good
86,204,474,659,f,f,f,t,f,t,f,f,f,t,f,f,3,English,USA,R,500000,529,1.85,average
98,71,658,22000,f,f,t,f,f,f,f,f,f,t,f,f,1,English,USA,R,500000,1000,1.85,average
91,21,469,597,f,f,f,t,f,t,f,f,f,f,f,t,3,English,USA,R,500000,485,1.85,average
91,12000,213,778,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,500000,327,1.85,average
90,217,243,10000,f,f,t,f,f,t,f,f,f,t,f,f,5,English,USA,R,41117876,10000,2.35,average
202,0,4,304,t,t,f,f,f,t,f,f,f,f,f,f,6,Japanese,Japan,Unrated,2000000,8,1.37,good
89,6,8,14,f,f,f,f,t,f,f,f,f,f,f,f,1,English,USA,Unrated,500000,9,1.33,good
97,32,329,11000,f,f,t,f,f,f,f,f,f,t,f,f,0,English,International,R,500000,422,1.85,average
84,681,143,239,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,Unrated,500000,172,1.85,average
82,248,196,353,f,f,t,f,f,f,f,t,f,f,f,f,0,English,France,R,500000,248,1.85,average
94,12,183,17000,f,t,t,f,f,f,t,f,f,f,t,f,0,English,USA,PG,135000000,523,1.85,good
100,6,325,396,f,f,t,f,f,f,f,f,f,t,f,f,3,English,USA,R,500000,326,1.85,average
112,12,699,33000,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,R,500000,1000,2.35,average
94,380,113,660,f,f,f,f,f,t,f,f,f,f,t,t,0,English,UK,R,500000,280,2.35,average
87,0,347,584,f,f,f,f,f,t,f,f,f,f,f,f,3,English,USA,PG,41117876,507,1.85,average
91,0,170,472,f,f,t,f,f,f,f,f,f,f,f,f,2,English,USA,PG-13,500000,185,1.33,average
87,38,445,552,f,f,t,f,f,f,f,t,f,f,f,f,6,English,USA,Unrated,500000,533,2.35,average
87,395,637,991,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,100000,946,1.85,average
102,487,118,991,f,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,41117876,943,2.35,average
103,21,680,25000,f,f,f,f,f,t,f,f,f,t,f,f,3,English,UK,PG-13,28407999,766,2.35,good
104,32,238,685,f,f,t,f,f,f,f,t,f,f,f,f,2,English,USA,R,500000,492,2.35,average
122,406,152,358,t,f,f,f,f,f,f,f,t,f,f,t,0,English,USA,R,41117876,317,1.33,bad
93,33,135,1000,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,12000000,188,1.85,bad
90,0,120,322,f,f,f,f,f,f,f,f,t,f,f,t,3,English,USA,R,500000,178,1.33,average
101,0,15,159,f,f,f,t,f,t,f,f,f,f,f,f,1,Spanish,International,R,500000,15,16,good
94,0,212,918,t,f,f,f,f,f,f,f,f,t,f,f,0,English,USA,PG-13,150000,402,1.33,average
90,0,33,84,f,f,t,f,f,f,f,f,t,f,f,t,0,English,USA,R,41117876,41,1.33,good
108,431,317,466,f,f,f,f,f,f,t,f,f,f,f,f,2,English,USA,PG,500000,431,1.33,average
130,0,11000,44000,f,t,f,f,f,f,t,f,f,f,f,f,4,English,USA,PG,215000000,15000,2.35,average
91,6,10,488,t,f,t,f,f,f,f,t,f,f,t,f,0,English,USA,Unrated,475000,11,1.85,average
91,10,10,353,f,f,f,t,f,t,f,f,f,f,f,f,4,English,USA,R,450000,12,1.85,average
107,521,80,773,f,f,f,f,f,t,f,f,f,f,f,f,0,English,UK,R,2000000,89,1.85,good
82,5,237,472,t,f,f,f,f,f,f,f,f,f,f,f,6,English,USA,R,500000,251,1.33,average
84,3,446,10000,f,f,t,f,f,t,f,f,f,t,f,f,0,English,UK,R,450000,651,2.39,good
103,365,49,907,f,f,t,f,f,f,f,t,f,f,f,f,0,English,USA,Unrated,500000,365,1.85,average
89,24,45,610,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,Unrated,439000,105,1.37,good
52,0,0,8,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,G,450000,2,1.33,good
98,89,3,88,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,225000,74,1.66,good
92,100,482,970,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG,400000,759,1.85,good
90,57,92,1000,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,1066167,235,2.35,good
84,110,21,189,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,15000,109,1.85,average
91,147,5,22,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,PG-13,41117876,20,1.37,good
91,0,332,795,f,t,t,f,f,f,f,f,f,f,f,f,0,English,UK,PG,229575,561,1.66,good
90,25,138,231,f,f,f,f,f,t,f,f,f,f,f,f,1,Spanish,USA,R,400000,200,2.35,good
60,718,833,1000,f,f,f,f,f,t,f,f,f,f,t,t,4,English,USA,TV-14,41117876,923,16,good
88,20,0,58,f,f,f,f,t,f,f,f,f,f,f,f,3,English,USA,Unrated,218,20,1.37,good
92,4,12,93,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,PG,400000,31,1.78,average
